"LARVALCATCHPER10M2" "year" "lat" "lon" "doy"
"5831" 2043.90629 2012 56.56683 -167.5537 145
"5832" 140.72879 2005 55.387 -164.90883 137
"5835" 220.35902 2005 54.82417 -164.88483 137
"5839" 153.06551 2006 54.47117 -166.04216 133
"5840" 94.78602 2006 54.25067 -165.83516 133
"5841" 69.49726 2002 54.448 -167.00583 136
"5842" 408.31605 2002 54.41917 -165.15334 134
"5843" 0 2006 55.53617 -162.567 136
"5844" 57.60471 2005 58.7215 -168.2825 136
"5845" 32.3387 2006 54.5515 -167.59267 131
"5846" 399.62352 2012 56.16867 -170.594 152
"5847" 201.43078 2012 55.9815 -162.9865 142
"5849" 405.3539 2006 56.23867 -161.20667 137
"5850" 419.88578 2006 56.68017 -161.63434 137
"5851" 326.35374 2002 54.94683 -164.50349 134
"5852" 123.63489 2002 55.72867 -164.74583 139
"5853" 322.54481 2002 55.48717 -165.51416 139
"5855" 1220.22511 2012 57.51217 -170.9468 151
"5856" 131.24456 2012 56.28316 -164.784 140
"5857" 26.84804 2012 55.54633 -162.558 142
"5858" 0 2012 56.69767 -160.6223 144
"5859" 0 2012 56.919 -160.8393 144
"5865" 212.51121 2006 55.27017 -165.32201 134
"5870" 30.60819 2008 54.44316 -166.99783 133
"5871" 143.15655 2012 56.5125 -170.432 150
"5872" 4.39707 2012 56.49 -165.9823 139
"5873" 181.19307 2012 57.206 -169.1742 147
"5879" 0 2009 54.37217 -165.27983 136
"5880" 11.95833 2009 54.32533 -165.40334 136
"5881" 0 2009 56.08333 -163.58684 133
"5882" 2141.7782 2014 57.6272 -170.5905 155
"5883" 34.32517 2014 56.629 -164.6227 148
"5886" 3077.21842 2008 55.7625 -162.77933 136
"5887" 276.58529 2014 57.0537 -171.4553 154
"5888" 13.31075 2014 56.1238 -167.1177 148
"5889" 1414.67732 2014 56.8047 -166.8013 149
"5906" 0 2009 57.53183 -169.98866 129
"5908" 17.98225 2014 56.5663 -167.5545 149
"5909" 0 2014 56.4482 -167.9348 149
"5930" 106.97986 2007 56.257 -172.11183 133
"5931" 53.06317 2007 55.29133 -169.7385 128
"5932" 935.34185 1997 54.44283 -164.98033 131
"5937" 4.90095 2010 55.26417 -165.30516 129
"5939" 0 1994 53.635 -167.30499 119
"5942" 58.70164 2014 56.7312 -170.6483 153
"5944" 1086.30616 1993 54.22333 -166.36501 120
"5945" 122.86906 2010 55.74217 -163.7625 130
"5947" 788.50163 1994 55.28167 -168.8017 106
"5948" 862.96116 1994 54.67667 -164.9117 117
"5949" 0 2007 54.33017 -167.37433 138
"5950" 265.9221 2007 55.9945 -168.472 129
"5951" 1267.36714 2007 56.74967 -169.69817 132
"5952" 2044.44538 2007 56.8645 -169.32417 132
"5953" 163.53986 2007 56.09433 -169.05 130
"5957" 63.06908 1994 54.38333 -168.8967 108
"5958" 254.89371 1994 54.29 -168.3183 108
"5959" 864.54889 1994 54.07 -168.10831 110
"5961" 0 2009 58.308 -169.742 176
"5962" 14.96552 2009 57.32383 -170.32449 179
"5963" 1290.61596 1994 54.99 -168.21001 111
"5964" 0 2012 56.194 -160.6438 143
"5971" 0 2007 58.04617 -169.67284 104
"5974" 0 2010 54.904 -166.4415 127
"5977" 70.56293 2006 53.77183 -167.34784 130
"5994" 156.47812 2006 55.5075 -164.54167 135
"5995" 0 2009 57.859 -168.88316 123
"6003" 31.21556 2005 54.7065 -165.272 139
"6004" 0 2005 56.98117 -158.87633 132
"6007" 0 2010 56.87417 -164.02066 132
"6010" 59.17602 1988 55.04167 -164.8333 101
"6011" 289.73353 1988 54.78667 -166.9167 106
"6012" 0 1999 56.16167 -165.16721 105
"6013" 0 1991 56.1 -165.2833 109
"6014" 0 1991 56.55 -167.3 112
"6015" 10.95263 1991 55.29167 -170 114
"6016" 20.20974 1991 56.95 -169.25 114
"6017" 0 1991 54.16667 -169.46671 127
"6018" 44.63706 1991 54.73333 -165.46671 104
"6019" 132.80482 2014 58.7108 -172.6685 157
"6020" 189.63947 2014 58.5892 -173.024 157
"6021" 264.65602 2014 57.986 -169.4735 155
"6033" 181.89622 2014 56.1803 -164.1837 144
"6037" 15.21819 2014 55.067 -164.116 143
"6038" 836.04631 2014 56.7823 -162.2408 146
"6044" 205.79599 2014 58.3037 -170.299 156
"6061" 6227.30068 1995 55.0445 -165.0958 133
"6062" 17.30243 1995 55.425 -162.9485 134
"6075" 28.19363 1995 56.007 -167.50349 127
"6086" 1742.38202 1993 54.11667 -166.6517 120
"6087" 2960.14852 1993 54.58167 -166.60001 107
"6088" 32618.1308 1993 54.3605 -166.39931 107
"6090" 18.27874 1993 53.95667 -168.47 110
"6091" 1379.86154 1993 54.89 -168.25 111
"6092" 429.42206 1993 54.95333 -168.07829 112
"6093" 0 1997 57.01733 -164.21851 127
"6096" 66.95753 1995 56.24567 -166.74001 117
"6097" 6.53094 1995 56.305 -163.79981 119
"6098" 92.12093 1995 54.77383 -167.7782 108
"6106" 10.41219 1997 53.5135 -168.90581 106
"6107" 293.09982 1995 54.67 -167.2108 109
"6108" 40.37273 1995 54.8945 -167.4093 109
"6109" 0 1995 55.10683 -167.6162 109
"6110" 0 1995 55.77033 -168.25549 109
"6114" 0 2014 56.7107 -171.6007 158
"6131" 8886.78565 1988 55.48833 -168.655 91
"6132" 46583.35534 1988 55.165 -168.8083 91
"6133" 41903.80938 1988 54.30333 -168.03 92
"11" 168.45332 1994 55.23333 -165.4617 116
"187" 286.79044 1995 54.71867 -164.7845 124
"190" 45.79077 1995 55.14833 -165.6863 133
"193" 0 1995 55.98317 -162.98 114
"208" 0 1995 55.98217 -162.99049 132
"356" 818.27755 1995 55.15683 -165.18829 135
"357" 203.66272 1995 55.7515 -164.1362 136
"359" 440.76812 1995 54.33883 -165.4297 124
"364" 280.28389 1995 54.83583 -164.89 124
"367" 114.47677 1995 55.60767 -165.13049 132
"368" 0 1995 55.50533 -164.5327 133
"369" 6.69462 1995 55.02983 -166.06551 133
"404" 71.2168 1994 55.37667 -165.08 116
"624" 29.71924 1994 54.88167 -165.62669 116
"1101" 1888.88828 1995 55.26717 -165.30631 135
"1109" 0 1995 55.2265 -167.2462 131
"1110" 819.12627 1995 55.05417 -165.1013 124
"1120" 0 1995 55.52283 -163.548 114
"1180" 5542.9327 1994 54.55 -165.0517 117
"1214" 1720.63971 1994 54.80333 -165.0233 116
"1363" 222.83828 1995 54.3735 -165.2952 124
"1380" 269.43987 1995 55.90817 -166.9083 128
"1392" 24.35463 1995 55.073 -164.52451 113
"1705" 55.60054 1994 54.925 -164.65331 116
"1707" 67.70813 1994 55.14333 -164.86501 116
"1835" 726.69393 1995 54.9265 -165.4782 124
"1838" 1310.76229 1995 55.75183 -163.9893 136
"1839" 65.42193 1995 54.58617 -166.1353 125
"1845" 0 1995 54.41217 -165.13831 124
"1847" 0 1995 55.74383 -163.76 132
"1853" 0 1995 55.18617 -163.7267 114
"1855" 0 1995 55.42533 -162.94769 114
"2001" 312.67768 1995 54.98533 -165.2897 124
"2003" 649.83884 1995 55.29633 -165.2132 135
"2004" 828.19681 1995 55.72683 -164.1293 137
"2005" 788.13182 1995 55.74383 -164.0448 137
"2013" 0 1995 56.48333 -165.97929 127
"2304" 849.19809 1995 55.2515 -165.23129 136
"2305" 0 1995 54.468 -166.03799 125
"2306" 0 1995 54.35967 -165.92931 125
"2329" 0 1995 54.86833 -165.672 124
"2500" 0 2009 55.68533 -166.69299 137
"2505" 0 1995 55.96617 -163.9747 114
"2526" 1002.71982 1995 55.23867 -165.3947 135
"2527" 83.21314 1995 54.35267 -165.3492 138
"2529" 6010.76667 1995 54.40933 -165.1377 124
"2550" 0 1995 55.98317 -162.9787 114
"2551" 0 1995 56.20233 -163.19321 114
"2552" 0 1995 55.86283 -163.3703 114
"2595" 35.09521 1994 55.48833 -164.70329 116
"2981" 839.96335 1995 55.72767 -164.1283 137
"2986" 174.14079 1995 56.032 -166.3988 129
"2988" 497.16729 1995 55.74433 -163.75929 132
"3180" 0 1995 54.939 -164.991 124
"3243" 1247.49713 1995 54.80817 -165.85651 133
"3248" 2481.41927 1995 55.21733 -165.2515 135
"3724" 16.82181 1995 55.18383 -163.73151 134
"3726" 258.76871 1995 55.75183 -163.9893 136
"3727" 270.68734 1995 56.2515 -166.7468 127
"3748" 7.4965 1995 55.28967 -164.3277 113
"3799" 33.07819 1995 54.87233 -165.67 124
"3807" 22.241 1995 54.81183 -165.85851 125
"4208" 789.24699 1995 55.8345 -164.1373 136
"4213" 2192.67671 1995 54.44667 -164.9942 124
"4224" 0 1995 54.949 -164.5027 113
"4362" 139.3103 1994 55.05 -164.2717 116
"4363" 318.5638 1994 55.02167 -165.235 116
"4497" 3059.54284 1995 54.43567 -165.0882 138
"4498" 82.83152 1995 54.39633 -165.2187 138
"4503" 62.80043 1995 56.16583 -165.17149 130
"4799" 4043.41627 1994 54.68333 -165.39169 116
"5512" 5390.67505 1994 54.675 -165.40331 116
"5676" 1212.97867 1995 55.325 -165.3533 135
"5684" 1975.17165 1995 54.94083 -164.9888 124
"5686" 729.79708 1995 55.50317 -164.52699 133
"6073" 551.99836 1995 55.83517 -163.99049 136
"6077" 659.1142 1995 55.8455 -164.3607 132
"6078" 279.16509 1995 56.0845 -163.5853 132
"6080" 0 1995 55.14967 -165.6853 133
"6095" 4.57638 1995 55.87067 -163.375 114
